"dataset","id","reason"
"ActivityNet Captions","v_f1kY1-9XR1k","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8504297733306885. Maximum achieved text similarity score is 0.8660901784896851."
"ActivityNet Captions","v_wHGDq_8dCuc","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8110519647598267. Maximum achieved text similarity score is 0.8354700803756714."
"ActivityNet Captions","v_FnbVnRX6WxQ","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8045601844787598. Maximum achieved text similarity score is 0.840276837348938."
"ActivityNet Captions","v_j8NwT9JBQJk","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.776725172996521. Maximum achieved text similarity score is 0.820746898651123."
"ActivityNet Captions","v_LVG7DLzI-GM","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8681071996688843. Maximum achieved text similarity score is 0.8751983642578125."
"ActivityNet Captions","v_3dR4MEUDHa0","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8694949150085449. Maximum achieved text similarity score is 0.8926394581794739."
"ActivityNet Captions","v_aqpeiIMe47Q","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7961136102676392. Maximum achieved text similarity score is 0.8074597120285034."
"ActivityNet Captions","v_SGQQSH88isc","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8679884672164917. Maximum achieved text similarity score is 0.884337306022644."
"ActivityNet Captions","v_5y9Lw8--ulU","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.782509446144104. Maximum achieved text similarity score is 0.798149585723877."
"ActivityNet Captions","v_RYl-eG9hasI","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8876293897628784. Maximum achieved text similarity score is 0.8999251127243042."
"ActivityNet Captions","v_rrKGM5hck1A","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8528070449829102. Maximum achieved text similarity score is 0.8875141143798828."
"ActivityNet Captions","v_p3PEMCN4h_g","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8768643736839294. Maximum achieved text similarity score is 0.8939071297645569."
"ActivityNet Captions","v_j7hSNqcWIO4","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8763107061386108. Maximum achieved text similarity score is 0.8979389667510986."
"ActivityNet Captions","v_iddZ6YIWLWc","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8837994933128357. Maximum achieved text similarity score is 0.8959959745407104."
"ActivityNet Captions","v_CzyMYAvKE2E","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8749066591262817. Maximum achieved text similarity score is 0.89207923412323."
"ActivityNet Captions","v_m5NK0eErs90","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8789005279541016. Maximum achieved text similarity score is 0.885883092880249."
"ActivityNet Captions","v_x6Gs4PINiiI","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8114440441131592. Maximum achieved text similarity score is 0.8556545972824097."
"ActivityNet Captions","v_EYoyxe8hd3g","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8051162958145142. Maximum achieved text similarity score is 0.8320321440696716."
"ActivityNet Captions","v_pb0k7YrMwZY","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8395232558250427. Maximum achieved text similarity score is 0.8504723310470581."
"ActivityNet Captions","v_Xt86M-mRxi8","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8735538125038147. Maximum achieved text similarity score is 0.895587682723999."
"ActivityNet Captions","v_Zp9mSiw8Vkw","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8200207948684692. Maximum achieved text similarity score is 0.8538311123847961."
"ActivityNet Captions","v_ksNvNH4fpdo","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8365653157234192. Maximum achieved text similarity score is 0.8520665168762207."
"ActivityNet Captions","v_ihdkXBpzKbE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8668668866157532. Maximum achieved text similarity score is 0.8860563635826111."
"ActivityNet Captions","v_aW8LjbEpY1c","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8726240396499634. Maximum achieved text similarity score is 0.8757971525192261."
"ActivityNet Captions","v_v9bcQsDl-yk","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8738715648651123. Maximum achieved text similarity score is 0.8953098654747009."
"ActivityNet Captions","v_TIAAUayALPI","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8535247445106506. Maximum achieved text similarity score is 0.8848721981048584."
"ActivityNet Captions","v_NcjQI0avKHE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.869255542755127. Maximum achieved text similarity score is 0.8895924091339111."
"ActivityNet Captions","v_mglEC2-MH14","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8946917653083801. Maximum achieved text similarity score is 0.8988896608352661."
"ActivityNet Captions","v_-doxoUNGLJE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8747125864028931. Maximum achieved text similarity score is 0.8869237899780273."
"ActivityNet Captions","v_bJ695Pp7Vng","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.864343523979187. Maximum achieved text similarity score is 0.8763352632522583."
"ActivityNet Captions","v_0pcrpO0Gd8M","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8842591047286987. Maximum achieved text similarity score is 0.8904404044151306."
"ActivityNet Captions","v_sWQ65uwxXbA","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8305894136428833. Maximum achieved text similarity score is 0.8672428727149963."
"ActivityNet Captions","v_Ydep68S6ViE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.846471905708313. Maximum achieved text similarity score is 0.8643662333488464."
"ActivityNet Captions","v_FCiKVtVqTAA","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8488876819610596. Maximum achieved text similarity score is 0.8672599196434021."
"ActivityNet Captions","v_9Bo7Hr77DgA","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8549075126647949. Maximum achieved text similarity score is 0.8906897306442261."
"ActivityNet Captions","v_u3XYsINR-y4","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8331266641616821. Maximum achieved text similarity score is 0.8417325019836426."
"ActivityNet Captions","v_G71xFbDSSno","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8602509498596191. Maximum achieved text similarity score is 0.8692166805267334."
"ActivityNet Captions","v_qGID8CHyClA","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7991427183151245. Maximum achieved text similarity score is 0.8078100681304932."
"ActivityNet Captions","v_RIr3Y2XS5NA","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8020281195640564. Maximum achieved text similarity score is 0.8247613906860352."
"ActivityNet Captions","v_CMYeHWoB1FM","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8911504745483398. Maximum achieved text similarity score is 0.8963081240653992."
"ActivityNet Captions","v_fklBsM-H7-Y","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8571851849555969. Maximum achieved text similarity score is 0.8935095071792603."
"ActivityNet Captions","v_i5-OVkjT0nM","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8882447481155396. Maximum achieved text similarity score is 0.8921561241149902."
"ActivityNet Captions","v_K2dU4-Rg354","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8586627244949341. Maximum achieved text similarity score is 0.8833928108215332."
"ActivityNet Captions","v_ujltXvkQK_g","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.739332914352417. Maximum achieved text similarity score is 0.7639675736427307."
"ActivityNet Captions","v_s0-xTG38cPw","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8816990852355957. Maximum achieved text similarity score is 0.8965167999267578."
"ActivityNet Captions","v_i1PpX1IOcIs","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7823257446289062. Maximum achieved text similarity score is 0.7992478609085083."
"ActivityNet Captions","v_ISHKwbnOzXY","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.812053918838501. Maximum achieved text similarity score is 0.8334360122680664."
"ActivityNet Captions","v_USWExMIMcik","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7476423978805542. Maximum achieved text similarity score is 0.7858503460884094."
"ActivityNet Captions","v_ORKAMBnsX64","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8480377793312073. Maximum achieved text similarity score is 0.8685308694839478."
"ActivityNet Captions","v_SvIUXZqy8Hs","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8820230960845947. Maximum achieved text similarity score is 0.8947867751121521."
"ActivityNet Captions","v_Ey2SmPzJTKM","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8800097107887268. Maximum achieved text similarity score is 0.8853166103363037."
"ActivityNet Captions","v_URgF15eyQvg","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.866327702999115. Maximum achieved text similarity score is 0.8806276917457581."
"ActivityNet Captions","v_RllrUfp2EIU","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8684698343276978. Maximum achieved text similarity score is 0.8746756315231323."
"ActivityNet Captions","v_5TMKHLOACYg","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8657467365264893. Maximum achieved text similarity score is 0.8780618906021118."
"ActivityNet Captions","v_IiNf2F4P5sE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8632673621177673. Maximum achieved text similarity score is 0.8868961930274963."
"ActivityNet Captions","v_NLdyQ1oMmAo","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8222489356994629. Maximum achieved text similarity score is 0.8841665983200073."
"ActivityNet Captions","v_D5A6eBnKmD8","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8307542204856873. Maximum achieved text similarity score is 0.8333178758621216."
"ActivityNet Captions","v_8_XQPqLdblg","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8593000173568726. Maximum achieved text similarity score is 0.8955689072608948."
"ActivityNet Captions","v_iLHVaeiPpuw","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8642637729644775. Maximum achieved text similarity score is 0.8719057440757751."
"ActivityNet Captions","v_DepG0r3JiV4","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8868787288665771. Maximum achieved text similarity score is 0.8996116518974304."
"ActivityNet Captions","v_mUsjm4oBBvw","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8792604207992554. Maximum achieved text similarity score is 0.8973439931869507."
"ActivityNet Captions","v_QCeGGnd4QB0","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.801089882850647. Maximum achieved text similarity score is 0.8131648302078247."
"ActivityNet Captions","v_0PmrImNqA2w","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8788387775421143. Maximum achieved text similarity score is 0.8939682841300964."
"ActivityNet Captions","v_5koLOwu786I","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8414341807365417. Maximum achieved text similarity score is 0.8445354104042053."
"ActivityNet Captions","v_pnEYhDVXVJ0","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8583686351776123. Maximum achieved text similarity score is 0.8835269212722778."
"ActivityNet Captions","v_pTmlOZY0e4c","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7855404615402222. Maximum achieved text similarity score is 0.817582368850708."
"ActivityNet Captions","v_kuv1yEeNQzQ","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.866431713104248. Maximum achieved text similarity score is 0.8933200836181641."
"ActivityNet Captions","v_YYmx8EHIjAE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8794576525688171. Maximum achieved text similarity score is 0.8846723437309265."
"ActivityNet Captions","v_jCB1EC3RzWI","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.813626766204834. Maximum achieved text similarity score is 0.8437449932098389."
"ActivityNet Captions","v_2vAaAy_WC7Y","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8740478754043579. Maximum achieved text similarity score is 0.8917725086212158."
"ActivityNet Captions","v_LAZHNzFbDNY","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8097190856933594. Maximum achieved text similarity score is 0.8370730876922607."
"ActivityNet Captions","v_L21zcZlFfIY","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8059819936752319. Maximum achieved text similarity score is 0.8535655736923218."
"ActivityNet Captions","v_VhzPqd0Su5I","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7890956401824951. Maximum achieved text similarity score is 0.827686071395874."
"ActivityNet Captions","v_4OIkfJ_IkpA","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8624764084815979. Maximum achieved text similarity score is 0.8797663450241089."
"ActivityNet Captions","v_5KYUiMysyb0","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7836148738861084. Maximum achieved text similarity score is 0.7871125936508179."
"ActivityNet Captions","v_JXyi7hFT26w","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8523596525192261. Maximum achieved text similarity score is 0.8739855885505676."
"ActivityNet Captions","v_InVpvGiubi0","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8650766611099243. Maximum achieved text similarity score is 0.8770027756690979."
"ActivityNet Captions","v_bZF4nakRNF4","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8627192974090576. Maximum achieved text similarity score is 0.8685410022735596."
"ActivityNet Captions","v_0V8mzi_89Fw","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.6878167986869812. Maximum achieved text similarity score is 0.7767809629440308."
"ActivityNet Captions","v_BGHQbw5HZ9Y","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8868676424026489. Maximum achieved text similarity score is 0.8910118341445923."
"ActivityNet Captions","v_AVIMCVsLrVw","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.854697585105896. Maximum achieved text similarity score is 0.8650292158126831."
"ActivityNet Captions","v_uBls-XJdcBs","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.785652756690979. Maximum achieved text similarity score is 0.8060770630836487."
"ActivityNet Captions","v_6UPfqdssD6g","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8324938416481018. Maximum achieved text similarity score is 0.8397408723831177."
"ActivityNet Captions","v_2tlLq9qvG-c","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8674345016479492. Maximum achieved text similarity score is 0.8707407116889954."
"ActivityNet Captions","v_b4DhjwkO-b4","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.870354175567627. Maximum achieved text similarity score is 0.8875926733016968."
"ActivityNet Captions","v_ot-Y1sa-ujc","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8731313347816467. Maximum achieved text similarity score is 0.8807950019836426."
"ActivityNet Captions","v_xor90CAOc94","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8590140342712402. Maximum achieved text similarity score is 0.8876938819885254."
"ActivityNet Captions","v_TscC5kgurqY","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8801766633987427. Maximum achieved text similarity score is 0.8935173749923706."
"ActivityNet Captions","v_9aRUmbcYxUM","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is -0.046718139201402664. Maximum achieved text similarity score is 0.8262269496917725."
"ActivityNet Captions","v_1Vu0bzAKL8Q","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is -0.07435870915651321. Maximum achieved text similarity score is 0.8431969285011292."
"ActivityNet Captions","v_5_M10vevgJg","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8716416358947754. Maximum achieved text similarity score is 0.8899770379066467."
"ActivityNet Captions","v_NH2TVi42xDE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8239331841468811. Maximum achieved text similarity score is 0.8555248975753784."
"ActivityNet Captions","v_MmOQhq95Z_g","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8292362689971924. Maximum achieved text similarity score is 0.8731552362442017."
"ActivityNet Captions","v_pn41XETdQB4","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8316991329193115. Maximum achieved text similarity score is 0.859506368637085."
"ActivityNet Captions","v_TeLWp5sSxg0","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8395922780036926. Maximum achieved text similarity score is 0.8421742916107178."
"ActivityNet Captions","v_1sTTv-XC-RA","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8766564726829529. Maximum achieved text similarity score is 0.8872872591018677."
"ActivityNet Captions","v_vS0ppdYTwTc","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8631387948989868. Maximum achieved text similarity score is 0.877760648727417."
"ActivityNet Captions","v_ofZURf7w9wk","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.677972674369812. Maximum achieved text similarity score is 0.747143566608429."
"ActivityNet Captions","v_9T1C2CW_P0A","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7393101453781128. Maximum achieved text similarity score is 0.7962214946746826."
"ActivityNet Captions","v_cSwDKlxiqXQ","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8679853677749634. Maximum achieved text similarity score is 0.8959802389144897."
"ActivityNet Captions","v_WaVrNbTmbU4","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8680723905563354. Maximum achieved text similarity score is 0.8805407285690308."
"ActivityNet Captions","v_qx1FNJxiUuE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8806620240211487. Maximum achieved text similarity score is 0.8886970281600952."
"ActivityNet Captions","v_DQVkDzj4cPE","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8190527558326721. Maximum achieved text similarity score is 0.8274509906768799."
"ActivityNet Captions","v_Fi2Al65EH0g","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8512037396430969. Maximum achieved text similarity score is 0.8918826580047607."
"ActivityNet Captions","v_AeOUzM7nl5w","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8618303537368774. Maximum achieved text similarity score is 0.895071268081665."
"ActivityNet Captions","v_lneRTkBTPwg","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8448823690414429. Maximum achieved text similarity score is 0.8753679990768433."
"ActivityNet Captions","v_Y2UkP0rySHA","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8723092079162598. Maximum achieved text similarity score is 0.8928091526031494."
"ActivityNet Captions","v_0hdwFR5qWz4","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8022522330284119. Maximum achieved text similarity score is 0.8488200902938843."
"ActivityNet Captions","v_ZOKC86lF6E8","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.674221932888031. Maximum achieved text similarity score is 0.8441399335861206."
"ActivityNet Captions","v_2DwBXRhtX4s","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8265407085418701. Maximum achieved text similarity score is 0.871606707572937."
"ActivityNet Captions","v_j7fPZQE3-fQ","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.7372316718101501. Maximum achieved text similarity score is 0.8114427924156189."
"ActivityNet Captions","v_7p99ez6MEeo","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8808107972145081. Maximum achieved text similarity score is 0.8966094851493835."
"ActivityNet Captions","v_CArYinl5tFo","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8646309971809387. Maximum achieved text similarity score is 0.8914247155189514."
"ActivityNet Captions","v_bqnRA6rZcqs","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8643684387207031. Maximum achieved text similarity score is 0.8675229549407959."
"ActivityNet Captions","v_jVoj7XaUoU8","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.04095188528299332. Maximum achieved text similarity score is 0.8693331480026245."
"ActivityNet Captions","v_iA2Q4t-o58w","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is -0.07885526120662689. Maximum achieved text similarity score is -0.01819594018161297."
"ActivityNet Captions","v_dWJIJM3qmyQ","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.8114365339279175. Maximum achieved text similarity score is 0.8539119362831116."
"ActivityNet Captions","v_krNVpENNPCM","Exceeded maximum attempts to generate a GEST object that meets the similarity threshold. Expected minimum text similarity score is 0.9. Minimum achieved text similarity score is 0.767541766166687. Maximum achieved text similarity score is 0.849989652633667."
