synthetic,dataset,id,configuration,similarity,label,pair_type,blacklisted_or_missing_or_invalid
gpt-oss-generation-only,ActivityNet Captions,v_Xj--zKhm6k4,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v__HQTWGmXXsc,Spectral_GloVe300_NoEdges,0.9999998807907247,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_2SnFlGUHKnc,Spectral_GloVe300_NoEdges,0.0,1,positive,1
gpt-oss-generation-only,ActivityNet Captions,v___dXUJsj3yo,Spectral_GloVe300_NoEdges,0.6883077621459961,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_1WR4jgFCqRw,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_apPeChgjzs4,Spectral_GloVe300_NoEdges,0.8184278499143048,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_W01QffZYsxQ,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_XSu5dteR2Ko,Spectral_GloVe300_NoEdges,0.9999998509883965,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_NLTd7qCLT7o,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_D5hsFA2ZrIQ,Spectral_GloVe300_NoEdges,0.843400249278532,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_RJus6sogyiM,Spectral_GloVe300_NoEdges,0.7612886713399086,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_IRz9PYgpb8U,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_LIaNG_UliKk,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_0zXTrkgUj0U,Spectral_GloVe300_NoEdges,0.7306114217456781,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_MleQSQt6Utw,Spectral_GloVe300_NoEdges,0.9999997615814493,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_dnJJWt0SBTc,Spectral_GloVe300_NoEdges,0.7261447690086165,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_CqAJxW84FkU,Spectral_GloVe300_NoEdges,0.9999999403953534,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_dLLvpM-gB8Q,Spectral_GloVe300_NoEdges,0.8184277523501081,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_r9X01daYa5o,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_Tko7eefi1BI,Spectral_GloVe300_NoEdges,0.8184278499143048,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_TdAfqkmTrf0,Spectral_GloVe300_NoEdges,0.7638051054593872,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_eCzDH6PdtlE,Spectral_GloVe300_NoEdges,0.6978894652194115,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_PN99KIY7jRY,Spectral_GloVe300_NoEdges,0.693654933760916,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_SpwOzrXw9JU,Spectral_GloVe300_NoEdges,0.7418583939244278,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_nsdB1r31-70,Spectral_GloVe300_NoEdges,0.7663026730653437,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_pc_QYeZG9GA,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_Bs3OMhhUlY4,Spectral_GloVe300_NoEdges,0.0,1,positive,1
gpt-oss-generation-only,ActivityNet Captions,v_PHIZza_xVog,Spectral_GloVe300_NoEdges,0.6667228539751271,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_WnLYDJ8Jwv8,Spectral_GloVe300_NoEdges,0.7126994132995605,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_UciHec7xncc,Spectral_GloVe300_NoEdges,0.9999999403953606,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_Q_Rufuciohg,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_JuC7EY32Spg,Spectral_GloVe300_NoEdges,0.06389452881249626,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_FsXl6whrCWk,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_soHEsBIljbI,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_f0JySdrM_l8,Spectral_GloVe300_NoEdges,0.7638050599330592,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_YSO5CGeeTmE,Spectral_GloVe300_NoEdges,0.8184277523501081,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_z5bc9KKiAGI,Spectral_GloVe300_NoEdges,0.8566358174898748,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_VsFHNZHhNwI,Spectral_GloVe300_NoEdges,0.5907734036445618,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_Hg1tl2hFWGc,Spectral_GloVe300_NoEdges,0.9999999403953606,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_p8_hwwgyoZE,Spectral_GloVe300_NoEdges,0.9999998807907176,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_iTc3UCWgUF0,Spectral_GloVe300_NoEdges,0.6376722074942477,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_HRjSOacCdWI,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_8ATFQNEWHL0,Spectral_GloVe300_NoEdges,0.9999999701976772,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_zW_8T8w7304,Spectral_GloVe300_NoEdges,0.8497606009387627,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_D-y_N4u0uRQ,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_PG3f3Wkkptk,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_gXVjjjvjVf4,Spectral_GloVe300_NoEdges,0.7806410324191445,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v__LKFGLH8XxI,Spectral_GloVe300_NoEdges,0.8184277035680171,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_CbfgZlo0Ut4,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_LvbM6zv8XVc,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_I637SOXSbHY,Spectral_GloVe300_NoEdges,0.9999999403953606,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v__s20ZN8WZbo,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_xoXTlNWkC7w,Spectral_GloVe300_NoEdges,0.8184277523501081,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_uHPrH22rPgU,Spectral_GloVe300_NoEdges,0.9999999403953606,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_Lh3dhueuKmQ,Spectral_GloVe300_NoEdges,0.9999999403953606,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_Ocd1VWIIeVs,Spectral_GloVe300_NoEdges,0.9999999403953606,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_fgoXpih2Kws,Spectral_GloVe300_NoEdges,0.999999821186087,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_UgSLUt8X1Lc,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_2dA1fAU3o6o,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_Aj0Pd6snB-k,Spectral_GloVe300_NoEdges,0.6541784221913312,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_shGGt9TRlkk,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_HCFF0svChQY,Spectral_GloVe300_NoEdges,0.7638050599330592,1,positive,0
gpt-oss-generation-only,ActivityNet Captions,v_mpC_UTM1tWQ,Spectral_GloVe300_NoEdges,1.0,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_QOlSCBRmfWY,Spectral_GloVe300,0.5718480999876291,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_nwznKOuZM7w,Spectral_GloVe300,0.6859197195829833,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_ogQozSI5V8U,Spectral_GloVe300,0.8003469867224816,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_nHE7u40plD0,Spectral_GloVe300,0.7792942330719091,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_69IsHpmRyfk,Spectral_GloVe300,0.2258590039871276,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_D18b2IZpxk0,Spectral_GloVe300,0.6480198893633727,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_pizl41xmw7k,Spectral_GloVe300,0.9582466568938317,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_oP77DgsbhKQ,Spectral_GloVe300,0.42756253762794755,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_LNKdVrX_0Fg,Spectral_GloVe300,0.9191331963765871,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_t0ajvfx6dgA,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-gest-e2e,ActivityNet Captions,v_IoiDAHNryTk,Spectral_GloVe300,0.83496706005423,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v__yWADgOFxP0,Spectral_GloVe300,0.8599054461737986,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_AGgJVF3nT6I,Spectral_GloVe300,0.6769204569006102,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_lZKrd84QElk,Spectral_GloVe300,0.5238902665889918,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_6lYTHj9vImo,Spectral_GloVe300,1.0234834126652412,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_E3QtX6r9QX0,Spectral_GloVe300,0.5051771760056828,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_iYxj8a1TPYk,Spectral_GloVe300,0.5096194021608911,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_cp52LdlmlUk,Spectral_GloVe300,1.028132521570363,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_bpg2PC2neQM,Spectral_GloVe300,0.6282846955733423,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_RgzbNJPchqc,Spectral_GloVe300,0.8578013065667317,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v__zHSfEhEqkU,Spectral_GloVe300,0.43545255822269624,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_dAjhBWalWRM,Spectral_GloVe300,0.4927399681242913,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_zihMznAYlV0,Spectral_GloVe300,0.9271307633708642,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_XD3yFrJHiv8,Spectral_GloVe300,0.754428228564122,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_---9CpRcKoU,Spectral_GloVe300,0.8795327757086754,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_epqnpUCVLK8,Spectral_GloVe300,0.15831394308957972,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_GFE2wAi9fjo,Spectral_GloVe300,0.1862040453379729,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_W19-fYOO9sg,Spectral_GloVe300,0.6709251140260653,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_m22TDwfa8go,Spectral_GloVe300,0.09197922238777022,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_V_Nj_BhesEY,Spectral_GloVe300,0.20037549942516544,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_p9iE8iemCMs,Spectral_GloVe300,0.7945377225035763,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_fN2DiOswmOA,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-gest-e2e,ActivityNet Captions,v_37pwbUp8t1I,Spectral_GloVe300,0.333415381865378,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_STaS53CNlZI,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-gest-e2e,ActivityNet Captions,v_JSDZWq777Mc,Spectral_GloVe300,0.3642123826946227,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_m16Cn9VA3Lk,Spectral_GloVe300,0.7174617091781246,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_lETAKUG4pQw,Spectral_GloVe300,0.3103708204123934,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_fOuFF7dGPtI,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-gest-e2e,ActivityNet Captions,v_CqscMsSNiNY,Spectral_GloVe300,0.49963345573253654,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_bmoS216hsoc,Spectral_GloVe300,1.0,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_tznMNEWglxY,Spectral_GloVe300,0.5729595339124466,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_mcDVNexy6Ps,Spectral_GloVe300,0.6250939058878887,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_7RESODKApso,Spectral_GloVe300,1.0,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_6uNhwOSZXco,Spectral_GloVe300,0.9075081691214065,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_kxwTPAhlhpw,Spectral_GloVe300,0.36157735939021163,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_Q9Fw56ZvXq4,Spectral_GloVe300,0.6896145359045439,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_UBDcmeET6ys,Spectral_GloVe300,1.0,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_UXX8k68S3_g,Spectral_GloVe300,0.733774733138345,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_xKPF_SpZ1gQ,Spectral_GloVe300,0.706705052647045,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_pOyP_kDaskY,Spectral_GloVe300,0.5694091371714574,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_iqe_HmjojQ8,Spectral_GloVe300,0.8766956601134879,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_p0O-EsMFcL4,Spectral_GloVe300,0.3289394299048882,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_wrf4MfW4MGg,Spectral_GloVe300,0.581962029837552,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_2CfCDcCuOO4,Spectral_GloVe300,0.8262566339818441,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_5qBzjfW-sMs,Spectral_GloVe300,0.8169253507501346,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_GTxmHim5JnY,Spectral_GloVe300,0.8184813443600977,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_fhtNAMK0Vqk,Spectral_GloVe300,0.9207464741501464,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_hhN1647pP88,Spectral_GloVe300,0.7138461157432002,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_y3r4IrZkgBo,Spectral_GloVe300,0.8831851970553566,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_eUCKEnKxG8w,Spectral_GloVe300,0.7645859915019013,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_c1eUdyyT4zg,Spectral_GloVe300,0.5089801783039972,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_BbFCkDdq3S0,Spectral_GloVe300,0.47342549251200194,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_oxp7V1AKJWk,Spectral_GloVe300,0.7767186716712026,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_VWmSZPIoBlw,Spectral_GloVe300,0.8604420574381656,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_NnLjEbG31ZE,Spectral_GloVe300,0.7490468500131762,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_Wgm-mYzdnxc,Spectral_GloVe300,0.8145864147138309,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_edbczrXeEOk,Spectral_GloVe300,0.7951208544119479,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_o-S8I8lhQpo,Spectral_GloVe300,0.9745404911205012,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_HppLOtjJY_Q,Spectral_GloVe300,0.710382047382631,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_n2fFj1mBjhQ,Spectral_GloVe300,0.3868224220851404,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_37Q3so6ERxs,Spectral_GloVe300,0.6560424022799656,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_Y76wuHBZgdU,Spectral_GloVe300,1.0,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_VdeYnCIbRJ4,Spectral_GloVe300,0.8558289502849324,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_c3vEqTcKPsU,Spectral_GloVe300,0.944822654950282,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_QHJTOHgjDMw,Spectral_GloVe300,0.950876704423791,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_FLL06mU-ua8,Spectral_GloVe300,0.7813854539358966,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_j_YetAlzwbk,Spectral_GloVe300,0.9755052089217205,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_wyARf3xHOgs,Spectral_GloVe300,0.48630599787866285,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_eC4l8AuAmKw,Spectral_GloVe300,0.777602020889657,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_ZKo3_ifK2tQ,Spectral_GloVe300,0.18001548260767214,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_X2LI_I_qw-A,Spectral_GloVe300,0.5937726779710106,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_UCBAyJpXuCw,Spectral_GloVe300,0.43945077270443533,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_8ltNqT5N-xs,Spectral_GloVe300,0.7907090165924948,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_Xj--zKhm6k4,Spectral_GloVe300,0.7067397215320114,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v__HQTWGmXXsc,Spectral_GloVe300,0.7085800711629408,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_2SnFlGUHKnc,Spectral_GloVe300,0.34854664400351415,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v___dXUJsj3yo,Spectral_GloVe300,0.5511308425152784,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_1WR4jgFCqRw,Spectral_GloVe300,0.9190085450746439,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_apPeChgjzs4,Spectral_GloVe300,0.0,1,positive,1
gpt-oss-gest-e2e,ActivityNet Captions,v_W01QffZYsxQ,Spectral_GloVe300,0.772905363186537,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_XSu5dteR2Ko,Spectral_GloVe300,1.0,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_NLTd7qCLT7o,Spectral_GloVe300,0.9509095843794486,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_D5hsFA2ZrIQ,Spectral_GloVe300,0.8149173092842846,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_RJus6sogyiM,Spectral_GloVe300,0.5677996322121645,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_IRz9PYgpb8U,Spectral_GloVe300,0.9667497134802913,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_LIaNG_UliKk,Spectral_GloVe300,1.0,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_0zXTrkgUj0U,Spectral_GloVe300,0.5219502476225509,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_MleQSQt6Utw,Spectral_GloVe300,0.9196533019240932,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_dnJJWt0SBTc,Spectral_GloVe300,0.2594097897193285,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_CqAJxW84FkU,Spectral_GloVe300,0.7150906822002908,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_dLLvpM-gB8Q,Spectral_GloVe300,0.5313616361771362,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_r9X01daYa5o,Spectral_GloVe300,1.0,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_Tko7eefi1BI,Spectral_GloVe300,0.5886541142548138,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_TdAfqkmTrf0,Spectral_GloVe300,0.6029929784635784,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_eCzDH6PdtlE,Spectral_GloVe300,0.6721334352419992,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_PN99KIY7jRY,Spectral_GloVe300,0.41414389874439417,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_SpwOzrXw9JU,Spectral_GloVe300,0.5977787974587365,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_nsdB1r31-70,Spectral_GloVe300,0.9731162202663426,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_pc_QYeZG9GA,Spectral_GloVe300,0.49149789215822987,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_Bs3OMhhUlY4,Spectral_GloVe300,0.8229340587800434,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_PHIZza_xVog,Spectral_GloVe300,0.895239194747776,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_WnLYDJ8Jwv8,Spectral_GloVe300,0.9186317141836746,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_UciHec7xncc,Spectral_GloVe300,0.544895323580386,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_Q_Rufuciohg,Spectral_GloVe300,0.5654181519412959,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_JuC7EY32Spg,Spectral_GloVe300,0.5725109161672399,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_FsXl6whrCWk,Spectral_GloVe300,0.5418100990093411,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_soHEsBIljbI,Spectral_GloVe300,0.5589811805940058,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_f0JySdrM_l8,Spectral_GloVe300,0.5319299251571217,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_YSO5CGeeTmE,Spectral_GloVe300,0.4470534707671964,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_z5bc9KKiAGI,Spectral_GloVe300,0.5599313331818473,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_VsFHNZHhNwI,Spectral_GloVe300,0.8737186885939604,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_Hg1tl2hFWGc,Spectral_GloVe300,0.6861504003200493,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_p8_hwwgyoZE,Spectral_GloVe300,0.4223816317560973,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_iTc3UCWgUF0,Spectral_GloVe300,0.5795947538799044,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_HRjSOacCdWI,Spectral_GloVe300,0.7269573623151864,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_8ATFQNEWHL0,Spectral_GloVe300,0.7061937192163846,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_zW_8T8w7304,Spectral_GloVe300,0.5377713308496815,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_D-y_N4u0uRQ,Spectral_GloVe300,0.3475863450202542,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_PG3f3Wkkptk,Spectral_GloVe300,0.9097387364678858,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_gXVjjjvjVf4,Spectral_GloVe300,0.6312148938176938,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v__LKFGLH8XxI,Spectral_GloVe300,0.974376302617495,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_CbfgZlo0Ut4,Spectral_GloVe300,1.0,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_LvbM6zv8XVc,Spectral_GloVe300,0.8027745075988921,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_I637SOXSbHY,Spectral_GloVe300,0.5164009692580122,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v__s20ZN8WZbo,Spectral_GloVe300,0.3523436883018323,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_xoXTlNWkC7w,Spectral_GloVe300,0.6007575312522995,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_uHPrH22rPgU,Spectral_GloVe300,0.5185371472771043,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_Lh3dhueuKmQ,Spectral_GloVe300,0.9405962701742947,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_Ocd1VWIIeVs,Spectral_GloVe300,1.1629131118337905,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_fgoXpih2Kws,Spectral_GloVe300,0.4952176040948044,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_UgSLUt8X1Lc,Spectral_GloVe300,0.35411375344230617,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_2dA1fAU3o6o,Spectral_GloVe300,1.0,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_Aj0Pd6snB-k,Spectral_GloVe300,0.9763209369230421,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_shGGt9TRlkk,Spectral_GloVe300,0.6137621948104713,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_HCFF0svChQY,Spectral_GloVe300,0.6463497470784288,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_mpC_UTM1tWQ,Spectral_GloVe300,0.9583657012514436,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_QOlSCBRmfWY,NGM_GloVe300,0.20140773664919462,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_nwznKOuZM7w,NGM_GloVe300,0.1884474349708216,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_ogQozSI5V8U,NGM_GloVe300,0.43742946330644517,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_nHE7u40plD0,NGM_GloVe300,0.16314833139814133,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_69IsHpmRyfk,NGM_GloVe300,0.20888677427301577,1,positive,0
gpt-oss-gest-e2e,ActivityNet Captions,v_D18b2IZpxk0,NGM_GloVe300,0.5057576363873705,1,positive,0
